251,1,0.000897056592143307
2848,1,0.00101037586622194
3565,1,0.00105767358510933
2026,1,8.51610048644441e-05
6158,1,8.34391307309254e-05
3028,1,0.0472481115156403
7494,1,0.00656790379491952
2409,1,0.00382772166733843
264,1,0.00317373919451407
2024,1,0.000263364146630248
4295,1,0.00357218451140562
4718,1,0.00574166355952804
4349,1,0.00926536711733957
3370,1,0.00651828542262022
4466,1,0.00426874850236633
4323,1,0.0104639852088105
6873,1,0.0109924643689952
2961,1,0.00506379978683391
2265,1,0.00561135912282777
1101,1,0.00228405276810118
2311,1,0.00368929071294174
6967,1,0.00187000615914726
599,1,0.00343474154080049
3903,1,0.0172564570166756
3323,1,0.00714306889437459
3071,1,0.00301096147223619
6810,1,0.00597103396900572
1789,1,0.00110648319668544
2769,1,0.0035394555979057
5116,1,0.00638981715952564
7564,1,0.00460280549103401
2247,1,7.91292832112765e-05
4083,1,0.000195760619808348
4321,1,0.000222251464123614
6169,1,0.00272494908137906
6755,1,0.0027599547859948
1820,1,0.0171402140586736
4059,1,0.00208842047035935
4875,1,0.0318060975977042
7477,1,0.00376887658530441
7942,1,0.0023517846169896
3652,1,0.00234861394478976
5161,1,0.000888706934853384
7416,1,0.00584246009936652
2148,1,0.00166246696147074
2627,1,0.00579522467958436
4996,1,0.000947530726270907
5587,1,0.00100494592384813
5729,1,0.00365459206047904
6295,1,0.00655888984909868
6466,1,0.00328899869194931
5028,1,0.0228595895323423
359,1,0.000600699591074875
1060,1,0.0067237402327498
26,1,0.00851151800809532
3322,1,0.00481017009849259
1478,1,0.00227460834769214
1543,1,0.00681955433093231
3367,1,0.00286430995554174
8198,1,0.00702215591829171
7003,1,0.00600493908451872
1229,1,0.00202888783455602
3715,1,0.00150508057088266
6312,1,0.00620069970768189
2485,1,0.0866526841844384
7080,1,0.00906122247373888
2150,1,0.00647989946157599
3483,1,0.0145810802603578
5565,1,0.00631845012262107
7981,1,0.0034707102864971
6554,1,0.00884650227998914
4650,1,0.00216812331676358
7678,1,0.00581932423128686
3666,1,0.0253485189146357
3911,1,0.00267387641856138
2640,1,0.000277358786818375
1726,1,0.0108328012036612
2206,1,0.00642568625717516
3781,1,0.00128230471066651
1487,1,0.0261050075067187
4057,1,0.000405818199883892
786,1,0.00457130340597064
8087,1,0.00268426250529425
3823,1,0.00527735181329595
6953,1,0.00781491023026539
5142,1,0.00353278286722084
3924,1,0.000484152670426299
7245,1,0.00662088053518278
2755,1,0.00314790479221391
3142,1,0.00602809372837466
1009,1,0.00508086951773489
541,1,0.00194841147414822
7697,1,0.00205151401701187
1582,1,0.00180562630181752
4198,1,0.000944678775890878
7818,1,0.00244463161777493
5796,1,0.0318561672945287
2452,1,0.00676533479255785
6960,1,0.00566927087815746
6068,1,0.00523701264103429
7071,1,0.00369085611802474
3054,1,0.00507999174699261
4845,1,0.00459667090717371
2210,1,0.0288082331251847
1065,1,0.000805648173835805
4010,1,0.00470050093762725
7956,1,0.00258310673019074
252,1,0.00536899558582929
5605,1,0.0191998774062694
5080,1,0.00386541144085725
5099,1,0.00248984883276844
6501,1,0.0132411179137835
4808,1,0.010656740237791
2300,1,0.00229428185847286
4485,1,0.018005830176673
7214,1,0.0122651625638536
8178,1,0.0081495027947689
6706,1,0.00711368881079644
974,1,0.029695405695094
4475,1,0.0017705371153232
6772,1,0.0119148412262836
4831,1,0.00362940755166594
6680,1,0.00371894858947142
6003,1,0.00622851076296576
958,1,0.0075808409530159
17,1,0.00405089032884503
325,1,0.0113216788851289
3300,1,0.000311515950452941
142,1,0.00273850283047123
7938,1,0.000311911021287056
5058,1,0.00854098968193705
1333,1,0.00137019690897544
4055,1,0.0188399680525051
6782,1,0.000143429153346876
7215,1,0.00367594485234781
1783,1,0.0218732047457872
3560,1,0.00323429390314734
4035,1,0.00625905158253855
4667,1,0.000632097131742305
4986,1,0.0121811722271852
3124,1,0.00292003061745656
5561,1,0.00024211648492092
914,1,0.00121956953175846
7813,1,0.0102052193249781
3282,1,0.00111426001516567
4028,1,0.00657520617263007
5684,1,0.0160392584960443
5048,1,0.00128411582665594
7669,1,0.000999703361030631
3510,1,0.00701011613905372
4137,1,0.0012934782272932
7088,1,0.00713568240104451
7300,1,0.00282676616970396
296,1,0.000744130327880764
5329,1,0.00396076439817766
4910,1,0.00563466980414252
6598,1,0.000854920118367238
282,1,0.0148889806651512
3335,1,0.00525499188610746
7448,1,0.00178705212167147
6585,1,0.00611974797188837
6674,1,0.000801750132280631
4105,1,0.00315724903064691
7027,1,0.0043072183342288
1389,1,0.00513180055625522
655,1,0.00683319388299472
2019,1,0.000669675841311132
6987,1,0.00578910937995646
6991,1,0.00301870394694419
167,1,0.00143876119701294
7430,1,0.00197603635675864
2266,1,0.00160341127446619
6488,1,0.00408814892905882
5656,1,0.00432064322779641
1275,1,0.00575572433616623
4089,1,0.00408028780807779
6170,1,0.0117201811815261
1982,1,0.0335047344658588
3410,1,0.00250519923218203
458,1,0.00297144716939012
4414,1,0.000627749996126974
2038,1,0.000450320552026821
2572,1,0.000399249756092685
3564,1,0.00345451616583094
71,1,0.017237999887316
1606,1,0.0046644652061345
7218,1,0.00188475356403422
2761,1,0.0045162491532568
4355,1,0.0154020062035116
624,1,0.00221380962735904
5506,1,0.0126852191133688
626,1,0.0127738992233455
2693,1,0.0506616203962591
1264,1,0.00225611790299078
3242,1,0.000916906244679758
4728,1,0.00202401507972279
823,1,0.00341987336499572
4145,1,0.00716007949228565
5504,1,0.000266919442837462
1528,1,0.000568260037055891
6374,1,0.00125742006275468
4360,1,0.0022429557995961
280,1,0.0145085977921247
4056,1,0.00319389240649455
1374,1,0.0889907794128504
1981,1,0.000722963241749078
6286,1,0.00688159733216165
2886,1,0.00305058361929534
6602,1,0.00154502950476156
2925,1,0.0125723577309324
3492,1,0.00602203078868546
5347,1,0.00217277950088854
8213,1,0.00588093725462602
2363,1,0.00672573159328748
8142,1,0.0056272956700743
1139,1,0.00628947507716205
7131,1,0.0152526656858424
1000,1,0.0172245593162553
4416,1,0.00256803188618329
2270,1,0.000249201738340095
7257,1,0.00107184113467576
2522,1,0.00270016069346866
7742,1,0.00243238705173099
7030,1,0.000979993055564468
2542,1,0.0360589563035585
211,1,0.00171835829676627
2230,1,0.00827772007916779
4787,1,0.00684115797986052
7493,1,0.00246552879738349
7632,1,0.0307896210500048
1963,1,0.00911889035977048
3012,1,0.00293142544922219
6858,1,0.00517211077017309
15,1,0.0602967609972093
6118,1,0.00573273497330605
5210,1,0.0284743735233233
77,1,0.00253496158185905
1800,1,0.00294237684935111
140,1,0.00516399508821862
6389,1,0.0046446496690099
4976,1,0.00374748117484841
3926,1,0.0162984441540197
56,1,0.0299255212947593
1966,1,0.0213409918341715
2183,1,0.00592075858437101
3491,1,0.00524029243403351
8048,1,0.000883498417656945
2373,1,0.00290209057191453
6714,1,0.0250284541799774
6790,1,0.0175703113993168
6129,1,0.00315129231025462
7868,1,0.00579083914128418
3384,1,0.00718495093560522
4291,1,0.00558367936534044
2211,1,0.0075082218680908
4449,1,0.00493679712948025
6700,1,0.00405810379224427
2112,1,0.000891443424115333
2753,1,0.00457352270340154
5224,1,0.00177161064263499
6141,1,0.00515779028251629
7934,1,0.00477850831437872
3979,1,0.00470303609185718
7150,1,0.00140890620775679
2339,1,0.00644937557249083
712,1,0.00263228078285864
923,1,0.000452313635792108
3082,1,0.00101422709519343
6657,1,0.00129282406333944
4359,1,0.0011922713962547
8251,1,0.000490570258257759
4189,1,0.0121521445134426
977,1,0.00287881382360059
2179,1,0.000103567022216968
7534,1,0.00635721279699469
376,1,0.00514474697149503
2830,1,0.0180564842575959
879,1,0.0250150405655142
8288,1,0.00198513602267106
1427,1,0.00368733631922369
2992,1,0.00452106905084896
515,1,0.000667368335588795
2783,1,0.00227374305456864
7613,1,0.00450158758051495
7291,1,0.00317372525521508
4453,1,0.0124303698336922
1542,1,0.0455015989103481
6287,1,0.00327133051138255
6298,1,0.000638003527630782
1551,1,0.00680747500745751
2717,1,0.00504294115737237
6407,1,0.00813429477628363
8011,1,0.00438155091589699
1296,1,0.00822286309978858
5610,1,0.00514760468745421
4435,1,0.00969266890784172
165,1,0.00577288350586913
2729,1,0.00559991832324632
5803,1,0.000178204336083599
748,1,0.00361152976749939
5838,1,0.0064296605640209
21,1,0.00820636424779962
4312,1,0.000763548521007827
3707,1,0.00645442979587902
6247,1,0.000772341619913152
570,1,0.00371679469435913
2968,1,0.0233644471401357
3942,1,0.00146500623747733
1049,1,0.0157467450255369
7780,1,0.00683871119172817
7353,1,0.00259910499280291
7342,1,0.00106971014798126
7157,1,0.00442875708160281
5770,1,0.000635201076685835
3912,1,0.00521906099807126
6058,1,0.000398049930878658
7779,1,0.0067129908928496
6056,1,0.000600817629967775
896,1,0.0206939966396528
7327,1,0.000621169803220223
609,1,0.0037209437566577
429,1,0.00455540077432057
1242,1,0.00137618250087747
4242,1,0.00458541115073787
4086,1,0.00404943404033948
7397,1,0.00307215225124034
3029,1,0.015525646364255
2480,1,0.00135037852600623
2687,1,0.0123806526579257
1806,1,0.0018914668310728
6906,1,0.00677959952484747
2153,1,0.00116335904529033
7834,1,0.00256024142876899
2814,1,0.0114116266154902
6899,1,0.000413356435230117
7650,1,0.00333258304868214
2692,1,0.00337998068688905
7217,1,0.00560888164475386
6768,1,0.00224435172226136
2587,1,0.0132231922491889
6643,1,0.0052431604305428
6337,1,0.0176679161661773
530,1,0.000757271985646367
5821,1,0.00445274633932088
8150,1,0.00251187235649658
5540,1,0.00688916796841032
653,1,0.00286553503708503
3812,1,0.0305245179749971
6031,1,0.000285553195793686
2677,1,0.00748024803359722
1405,1,0.00559776749108949
3458,1,0.024474009683853
4837,1,0.000838372270456182
7189,1,0.00399280777018204
7219,1,0.00507482458137243
2351,1,0.00488780631079566
108,1,0.00063762379367385
2506,1,0.0245759168017949
7646,1,0.00901384607553859
2362,1,0.00197128505095453
1089,1,0.000979811365597405
3379,1,0.00337993013177384
65,1,0.00343251026328856
7864,1,0.00403536293361901
3034,1,0.0364327203911732
1017,1,0.0038458667018735
3249,1,0.000163513576361915
8061,1,0.00081069832251769
5141,1,0.00262114251731541
1978,1,0.00240786529862327
3146,1,0.00685480481189377
6737,1,0.00545181663243165
6594,1,0.0102188347606264
2719,1,0.00394947305780164
6589,1,0.00922061385455491
3663,1,0.00255876196424489
4487,1,0.00495308906588434
7716,1,0.00562206410858309
6409,1,0.00440310879517734
6080,1,0.0013605216645468
7302,1,0.0049525471819901
941,1,0.022334775109601
5240,1,0.00142794483476797
2353,1,0.00579091945244628
6841,1,0.00696533566298414
5370,1,0.00650276941614039
2625,1,0.0522820448969333
3910,1,0.0285839252676095
5558,1,0.00608642408991761
804,1,0.000367229658598847
4397,1,0.00236107481254235
2611,1,0.00158625698377655
3900,1,0.00669995384392163
7262,1,0.00302898200284615
7187,1,0.00439247612244741
5827,1,0.0176206379653128
803,1,0.00710228663422966
7982,1,0.00455598969880933
4347,1,0.00535253404244129
4233,1,0.0135228548980985
494,1,0.0069638549974326
1018,1,0.0106562540343341
8189,1,0.00497437927774497
68,1,0.0453584861582966
2856,1,0.0151100179317077
6468,1,0.000526475943303801
3496,1,0.00188395832531906
3237,1,0.00307645274739186
1233,1,0.00193627050018316
7960,1,0.00694426697113841
2384,1,0.0279120140448077
6945,1,0.00931175035257102
7683,1,0.00923010003033362
4176,1,0.00544292898629323
4584,1,0.00192625805864526
928,1,0.00624040534224446
1812,1,0.00474126599649439
7974,1,0.00595743523845718
4027,1,0.000502729867966431
5920,1,0.00091582338164788
6933,1,0.00306081553499091
4248,1,0.00492626412213266
1733,1,0.0196907848671178
3061,1,0.00202407667292886
3759,1,0.00351541679202433
7985,1,0.00116841458580935
2355,1,0.00442672384613613
987,1,0.00595043616714432
5921,1,0.00572440428461868
6632,1,0.0101707690464485
2686,1,0.0425576279445875
6613,1,0.0124022203711063
3135,1,0.000482382823964182
2262,1,0.00120128594881895
8205,1,0.00529013907535373
4648,1,0.0035707239268063
3839,1,0.000951513413498107
1432,1,0.00117209887724717
2669,1,0.0101726576517512
6299,1,0.0357145214439674
318,1,0.00019061539810025
312,1,0.0258226537709308
2047,1,0.00456852437271782
7921,1,0.00414193813851856
5989,1,0.0010313584363482
5376,1,0.00705166625051746
2562,1,0.00537624357450255
8096,1,0.00577262443284259
1213,1,0.0058046690830354
3173,1,0.0142650200288028
4554,1,0.00219144971073095
5378,1,0.00849658521205668
1564,1,0.0119630385828025
5002,1,0.0490760950143673
8216,1,0.00315286858832632
1301,1,0.0019742489863714
4813,1,0.00725107730186552
7374,1,0.000375160028523209
7180,1,0.000720252747576494
2561,1,0.00586020704787575
2621,1,0.000600242904352863
6651,1,0.0041515918245897
99,1,0.00380456256131106
8233,1,0.00708912618920731
2073,1,0.00996979610706695
94,1,0.0118309749736916
1884,1,0.00597406453947287
2423,1,0.00708063966553139
1951,1,0.00619842423821959
2105,1,0.00117858897732828
7119,1,0.0114069882535679
1322,1,0.0152646674823384
1762,1,0.00602779638868978
4241,1,0.00511660117373521
1588,1,0.0057696822846304
3681,1,0.0111053615946656
4274,1,0.00496383502166827
2777,1,0.00781039475349671
162,1,0.0039608411699991
6042,1,0.00356407169876444
5931,1,0.00467849393134735
4788,1,0.00189517467396811
5121,1,0.0119319926587301
62,1,0.00143597837251994
7360,1,0.00511967905817777
4963,1,0.00143536161475157
2445,1,0.00511157511206583
1040,1,0.00525548182143484
2528,1,0.00101645982842701
4530,1,0.0226364621846005
5460,1,0.00391125646337136
390,1,0.00177610056113533
