251,5.37208639252774e-05
2848,2.48145068163371e-05
3565,2.46673566500396e-05
2026,2.71870483753439e-05
6158,2.44879528858847e-05
3028,0.00107763642435933
7494,0.000140548138115127
2409,9.21907083748954e-05
264,2.43119552744961e-05
2024,2.71870483753439e-05
4295,7.43709658012241e-05
4349,0.000346211960595287
4718,0.000206662984632817
4466,0.000109492477053515
3370,2.44965948159702e-05
4323,0.000203615596687471
6873,0.000174106819883304
2961,2.39588707907964e-05
2265,2.47127717027626e-05
6967,4.79060411760855e-05
1101,2.68172954127317e-05
2311,2.69296835734423e-05
599,2.50914420889304e-05
3903,0.000295270558558079
3323,2.7831544986823e-05
3071,2.41062888885323e-05
6810,2.46418911396393e-05
1789,5.85307204354915e-05
7564,0.000129340102053638
2769,2.56686744720138e-05
5116,2.45075002713232e-05
2247,8.51610570972811e-05
4083,2.37642741236485e-05
4321,2.43078623954245e-05
6755,0.000119084494187437
6169,3.07412036414506e-05
1820,0.00029128241389838
4059,3.29879511929318e-05
4875,0.001127633408022
7942,2.50153344790319e-05
7477,2.51002371879889e-05
3652,2.39655401663677e-05
5161,2.61035210129552e-05
7416,2.43342166894593e-05
2148,2.51519347426414e-05
2627,2.46229715740615e-05
4996,2.43057708680531e-05
6295,3.29290882418846e-05
5587,3.34846139919551e-05
5729,2.41403218532831e-05
6466,2.51515399907521e-05
5028,0.000528081031657033
359,5.6717523973547e-05
1060,3.12980009984085e-05
26,0.000452734864742568
3322,2.37229592057123e-05
1478,7.31416101918436e-05
8198,0.000242424128314163
1543,2.74222038097682e-05
3367,3.10285431769764e-05
7003,2.62402512697488e-05
1229,2.48728019107886e-05
3715,2.43874322171102e-05
6312,3.16692126562645e-05
2485,0.00168321008897675
7080,0.000294284302063
3483,0.000240983599686804
2150,2.51519347426414e-05
5565,3.22332101689325e-05
7981,0.000140548138115127
6554,0.000162648339060352
4650,4.56592786161109e-05
7678,2.95239063829331e-05
3666,0.000482315672968615
3911,5.34032840942666e-05
1726,0.000312059568026822
2640,2.53776228114525e-05
2206,0.000140501420656331
3781,2.42798270572229e-05
1487,0.00055389808339782
4057,2.43858113003658e-05
786,2.85591322742919e-05
8087,2.51830933872935e-05
3823,2.74671799362835e-05
6953,0.000158167988007751
5142,3.34265488736844e-05
3924,3.58877113297098e-05
7245,2.50318202549921e-05
2755,2.48724366068855e-05
3142,0.000209400627422107
1009,0.000174180531446181
541,3.6409249688971e-05
7697,0.000101832543023531
1582,6.21119124450922e-05
4198,2.39862530046868e-05
7818,0.000126704486110462
5796,0.00068466485090992
2452,0.000179925993703778
6960,2.47326027828781e-05
6068,0.000132100493475905
7071,3.47308099201827e-05
4845,2.51541442495291e-05
3054,2.46209729882363e-05
2210,0.000613719214971622
1065,4.62200500943771e-05
4010,2.36181410728861e-05
252,0.000201500051873118
7956,2.55119530700768e-05
5605,0.000475051554863402
5080,3.10305328006257e-05
4808,0.00032228228978208
5099,6.63474401042966e-05
6501,0.000240049260313757
2300,2.53209608625485e-05
4485,0.000357718216558875
7214,0.00032333972053817
8178,0.000555776723969774
6706,3.22305990906612e-05
974,0.000522445744088807
4475,2.57290915033661e-05
6772,0.000359017115909454
4831,0.000102253176849743
6680,2.49465703194892e-05
958,0.000204904395564611
6003,2.42061094091941e-05
17,0.000225049957020529
325,0.000325148929061342
3300,3.46693768667582e-05
142,0.0001272270664354
5058,0.0001696459478546
7938,2.85244024853645e-05
1333,2.78004332671052e-05
4055,0.000384636929451618
6782,2.44901285313739e-05
7215,3.73422046328156e-05
1783,0.000420762119671876
3560,7.97029897443042e-05
4035,2.46506418102072e-05
4986,0.000196602011434173
4667,2.46662218907106e-05
3124,2.72309982939239e-05
5561,2.39721582257059e-05
914,4.38027208109195e-05
7813,0.000187196049066478
5684,0.000277684568925954
3282,3.65795698153878e-05
4028,2.51908066948255e-05
5048,4.08688438928141e-05
7669,4.78016928970857e-05
3510,2.39699104492136e-05
4137,4.35753575934048e-05
7088,0.000219610285557498
7300,2.50390578988634e-05
296,5.88721402643261e-05
5329,2.75146378688e-05
6598,4.03051813185106e-05
4910,2.90588878168709e-05
282,0.000827802085471828
3335,2.40122713180245e-05
7448,2.64943000393384e-05
6585,2.69296835734423e-05
6674,2.4978366795601e-05
4105,2.4720736993918e-05
7027,2.62402512697488e-05
1389,0.000185690050021858
655,2.53548515369635e-05
2019,2.71870483753439e-05
6987,2.49284918852179e-05
167,8.56387988328559e-05
6991,8.4801793159125e-05
7430,2.42410720628869e-05
2266,2.46038629767319e-05
6488,9.67277010244916e-05
